Level,sample_01,sample_02,sample_03,sample_04,sample_05,sample_06,sample_07,sample_08,sample_09,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24
"gi|224451004|ref|NR_027034.1| Homo sapiens uncharacterized LOC150381 (LOC150381), non-coding RNA",288,242,77,844,522,1958,541,19,506,1582,294,73,87,215,21,639,172,33,31,145,112,1077,62,1148
"gi|224450999|ref|NR_027033.1| Homo sapiens MIRLET7B host gene (non-protein coding) (MIRLET7BHG), non-coding RNA",684,1058,2676,1170,917,291,2103,188,1709,1699,378,56,364,39,528,1079,1691,18,100,67,1572,256,463,316
"gi|312147421|ref|NR_037413.1| Homo sapiens microRNA 3619 (MIR3619), microRNA",21,10,1,40,20,16,6,5,10,7,2,39,9,3,13,4,13,21,27,2,21,3,6,3
"gi|262205593|ref|NR_029478.1| Homo sapiens microRNA let-7a-3 (MIRLET7A3), microRNA",2,4,27,3,4,10,4,13,12,5,12,16,14,41,2,21,39,10,4,20,1,13,4,7
"gi|337756896|ref|NR_039920.1| Homo sapiens microRNA 4763 (MIR4763), microRNA",4,1,43,12,11,60,24,61,4,38,12,46,44,38,11,52,22,2,16,51,32,49,8,10
"gi|262205597|ref|NR_029479.1| Homo sapiens microRNA let-7b (MIRLET7B), microRNA",1,5,31,4,55,30,23,1,32,3,4,21,29,7,19,65,12,22,19,1,9,5,30,1
"gi|61744436|ref|NM_005036.4| Homo sapiens peroxisome proliferator-activated receptor alpha (PPARA), transcript variant 5, mRNA",2372,2994,894,1921,483,1188,833,246,1999,2152,701,2695,3581,935,2276,4064,1571,966,2775,4397,1471,1597,159,886
"gi|61744437|ref|NM_001001928.2| Homo sapiens peroxisome proliferator-activated receptor alpha (PPARA), transcript variant 3, mRNA",10104,147,78,3045,1784,797,69,9756,1013,1683,2058,2461,2295,3971,1524,1162,370,6780,3678,521,1686,2492,487,5253
"gi|57232757|ref|NM_207327.4| Homo sapiens cysteine-rich, DPF motif domain containing 1 (CDPF1), mRNA",177,268,375,602,234,47,67,55,18,369,121,72,36,125,155,101,92,21,215,935,73,851,273,186
"gi|5174632|ref|NM_006071.1| Homo sapiens polycystin (PKD) family receptor for egg jelly (PKDREJ), mRNA",1980,524,282,1991,183,4507,621,2289,3917,1219,1361,3710,882,4899,1420,544,676,867,1126,3001,2346,1142,2114,1301
"gi|116812607|ref|NM_017931.2| Homo sapiens tetratricopeptide repeat domain 38 (TTC38), mRNA",110,611,807,1350,1249,100,251,2376,224,484,651,441,835,354,87,5,72,424,1514,919,346,296,148,1161
"gi|193211422|ref|NR_024009.1| Homo sapiens GTSE1 antisense RNA 1 (head to head) (GTSE1-AS1), non-coding RNA",248,168,5,106,20,498,196,147,310,1178,1095,120,179,92,130,270,45,42,323,277,474,570,1191,373
"gi|253970411|ref|NM_016426.6| Homo sapiens G-2 and S-phase expressed 1 (GTSE1), mRNA",1205,1088,140,283,312,207,94,9,553,8,1814,148,527,766,851,5,91,442,567,303,344,786,217,746
"gi|83281442|ref|NM_018006.4| Homo sapiens tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase (TRMU), transcript variant 1, mRNA",129,72,43,377,366,169,326,251,33,118,60,374,111,172,280,775,558,93,410,1310,1324,151,105,541
"gi|7656966|ref|NM_014246.1| Homo sapiens cadherin, EGF LAG seven-pass G-type receptor 1 (CELSR1), mRNA",1361,1715,5905,3184,3845,2695,145,27,4004,2394,574,7556,3175,4017,6102,80,3018,411,1644,661,1188,1702,368,2080
"gi|319738595|ref|NM_015124.3| Homo sapiens GRAM domain containing 4 (GRAMD4), mRNA",96,54,8,127,45,422,2,78,601,159,212,295,1103,736,966,561,676,1933,2272,1449,1917,981,827,1230
"gi|156071516|ref|NM_022766.5| Homo sapiens ceramide kinase (CERK), mRNA",327,669,221,557,674,1022,107,1334,26,1510,676,305,2378,2688,524,39,173,668,912,1239,745,1415,276,271
"gi|304307757|ref|NM_014346.2| Homo sapiens TBC1 domain family, member 22A (TBC1D22A), mRNA",427,683,1365,443,689,153,656,51,361,82,1390,53,236,685,358,534,143,360,70,717,160,297,239,197
"gi|291045131|ref|NR_033377.1| Homo sapiens long intergenic non-protein coding RNA 898 (LINC00898), non-coding RNA",1201,740,2172,481,691,182,1228,1542,2295,154,144,1393,621,10,312,1187,328,613,5711,602,26,588,801,390
"gi|301171837|ref|NR_036172.1| Homo sapiens microRNA 3201 (MIR3201), microRNA",4,1,1,4,12,24,5,4,6,2,3,13,1,9,1,16,3,6,1,5,34,6,4,9
"gi|131887987|ref|NM_001082967.1| Homo sapiens family with sequence similarity 19 (chemokine (C-C motif)-like), member A5 (FAM19A5), transcript variant 1, mRNA",150,747,916,5,217,38,2051,220,2129,928,955,150,842,170,599,694,675,141,720,194,484,764,195,34
"gi|336594671|ref|NR_038917.1| Homo sapiens uncharacterized LOC284933 (LOC284933), non-coding RNA",977,252,244,66,71,29,11,246,57,339,60,428,356,75,335,76,134,193,100,118,360,43,102,383
"gi|131888435|ref|NM_015381.5| Homo sapiens family with sequence similarity 19 (chemokine (C-C motif)-like), member A5 (FAM19A5), transcript variant 2, mRNA",113,563,1024,764,110,797,1716,254,86,281,1376,220,268,3085,795,3486,239,436,8,836,1664,2,639,1136
"gi|337756497|ref|NR_039761.1| Homo sapiens microRNA 4535 (MIR4535), microRNA",13,14,27,6,1,3,34,5,8,9,7,5,17,44,3,6,5,7,26,1,6,2,4,5
"gi|336595139|ref|NR_038944.1| Homo sapiens uncharacterized LOC100128946 (LOC100128946), non-coding RNA",559,531,2043,52,1670,762,682,254,1054,2221,835,800,112,690,716,1252,723,34,608,306,1653,580,434,361
"gi|224177503|ref|NR_026997.1| Homo sapiens chromosome 22 open reading frame 34 (C22orf34), non-coding RNA",195,3,349,531,1007,1634,136,478,8,387,894,1948,21,496,1577,129,253,749,177,400,239,54,835,778
"gi|11321641|ref|NM_014577.1| Homo sapiens bromodomain containing 1 (BRD1), mRNA",1796,998,270,86,236,96,150,572,231,2304,1105,268,73,625,234,1582,187,1170,143,1390,116,237,4,736
"gi|224177498|ref|NR_026993.1| Homo sapiens uncharacterized protein BC001742 (LOC90834), non-coding RNA",517,127,18,34,516,121,433,1298,315,142,134,394,855,365,275,1744,469,845,125,322,254,27,75,667
"gi|153791892|ref|NM_014838.2| Homo sapiens zinc finger, BED-type containing 4 (ZBED4), mRNA",4195,1547,1833,669,2226,2503,692,1469,1021,873,230,651,248,1932,1104,378,134,3226,2236,834,1197,536,418,375
"gi|57165413|ref|NM_024105.3| Homo sapiens ALG12, alpha-1,6-mannosyltransferase (ALG12), mRNA",895,154,1107,21,426,110,155,133,715,37,231,628,415,324,579,161,202,41,2169,200,218,597,359,38
"gi|205360955|ref|NM_001135101.1| Homo sapiens cysteine-rich with EGF-like domains 2 (CRELD2), transcript variant 1, mRNA",149,1099,422,65,13,59,11,308,403,451,1004,76,500,321,373,360,142,456,540,129,137,205,10,353
"gi|205360957|ref|NM_024324.3| Homo sapiens cysteine-rich with EGF-like domains 2 (CRELD2), transcript variant 2, mRNA",600,303,1059,327,33,409,170,485,286,75,275,485,86,785,376,288,154,81,531,292,138,112,10,86
"gi|224591415|ref|NM_001001852.3| Homo sapiens pim-3 oncogene (PIM3), mRNA",998,89,211,260,1656,249,959,28,106,633,305,1815,888,409,131,441,183,930,300,1869,245,759,4,1050
"gi|193290181|ref|NM_001001694.2| Homo sapiens interleukin 17 receptor E-like (IL17REL), mRNA",2541,198,1798,23,262,1467,67,1051,1240,578,465,526,170,666,62,253,376,524,77,128,222,771,2283,1281
"gi|93141206|ref|NM_015166.3| Homo sapiens megalencephalic leukoencephalopathy with subcortical cysts 1 (MLC1), transcript variant 1, mRNA",551,457,839,668,621,1383,313,391,695,30,1389,2013,1264,373,1671,311,541,265,852,869,457,31,405,187
"gi|93141205|ref|NM_139202.2| Homo sapiens megalencephalic leukoencephalopathy with subcortical cysts 1 (MLC1), transcript variant 2, mRNA",3667,3072,1462,174,1839,1344,346,1517,1578,1272,1018,2492,988,203,282,1468,160,408,239,325,861,793,208,1331
"gi|255759904|ref|NM_018995.2| Homo sapiens Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) (MOV10L1), transcript variant 1, mRNA",305,265,2376,682,271,144,208,444,2780,760,372,1339,1083,453,1706,774,122,7,1970,1483,92,374,701,546
"gi|255759905|ref|NM_001164104.1| Homo sapiens Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) (MOV10L1), transcript variant 2, mRNA",2102,2261,305,1654,463,1715,265,3747,1162,87,39,198,583,258,1821,821,705,307,394,156,315,599,2111,935
"gi|255759907|ref|NM_001164105.1| Homo sapiens Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) (MOV10L1), transcript variant 3, mRNA",1494,980,692,1227,2298,345,149,831,370,717,1288,90,316,1616,973,470,615,235,46,582,781,2110,860,1
"gi|255759909|ref|NM_001164106.1| Homo sapiens Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse) (MOV10L1), transcript variant 4, mRNA",89,57,279,641,242,429,306,136,18,689,174,38,94,45,236,400,56,423,212,110,47,247,280,123
"gi|237757298|ref|NR_027691.1| Homo sapiens pannexin 2 (PANX2), transcript variant 3, non-coding RNA",1258,213,1202,1751,1242,515,1383,805,804,960,558,347,864,107,293,479,600,126,676,52,1261,912,344,211
"gi|163659919|ref|NM_052839.3| Homo sapiens pannexin 2 (PANX2), transcript variant 1, mRNA",309,113,1,52,979,69,315,455,268,73,700,837,564,25,179,272,1015,630,673,1301,2272,232,580,271
"gi|237757296|ref|NM_001160300.1| Homo sapiens pannexin 2 (PANX2), transcript variant 2, mRNA",900,260,42,1265,1342,104,1420,1990,760,179,893,1045,814,291,331,53,216,332,535,544,1173,1260,746,382
"gi|33342277|ref|NM_025204.2| Homo sapiens TraB domain containing (TRABD), mRNA",8,118,167,23,734,63,216,149,64,180,1,211,503,598,846,343,376,611,890,539,1509,519,298,10
"gi|32880228|ref|NM_031454.1| Homo sapiens selenoprotein O (SELO), mRNA",210,88,625,463,668,1309,472,609,45,700,871,574,151,30,529,739,1105,80,282,1189,714,975,1000,553
"gi|56788363|ref|NM_020461.3| Homo sapiens tubulin, gamma complex associated protein 6 (TUBGCP6), mRNA",192,1187,159,1578,496,96,483,425,28,1311,792,61,180,785,202,109,838,160,3600,193,404,469,279,2694
"gi|226529805|ref|NM_001159286.1| Homo sapiens histone deacetylase 10 (HDAC10), transcript variant 2, mRNA",897,244,81,56,1278,77,315,911,187,723,422,704,30,271,1121,245,519,665,802,62,181,129,508,152
"gi|226529782|ref|NM_032019.5| Homo sapiens histone deacetylase 10 (HDAC10), transcript variant 1, mRNA",663,663,473,554,420,1723,287,195,1121,1038,72,162,4,279,29,1703,559,510,12,276,175,540,1127,42
"gi|48255969|ref|NM_002969.3| Homo sapiens mitogen-activated protein kinase 12 (MAPK12), mRNA",113,531,218,188,95,94,247,30,2,192,133,232,84,117,201,395,168,361,180,136,486,77,342,137
"gi|47519746|ref|NM_002751.5| Homo sapiens mitogen-activated protein kinase 11 (MAPK11), mRNA",37,261,1914,529,1969,287,614,76,1100,66,1625,1942,11,452,339,25,1508,286,389,276,1235,915,807,1200
"gi|342307103|ref|NM_012401.3| Homo sapiens plexin B2 (PLXNB2), mRNA",651,743,154,5820,285,2395,454,1041,2966,192,6444,872,292,120,618,2001,96,1996,1567,551,1637,2402,186,718
"gi|259089417|ref|NM_001001794.3| Homo sapiens DENN/MADD domain containing 6B (DENND6B), mRNA",439,147,168,129,586,280,247,1617,463,759,1154,202,206,577,195,693,110,2864,262,280,426,127,365,145
"gi|339276040|ref|NM_001242899.1| Homo sapiens protein phosphatase 6, regulatory subunit 2 (PPP6R2), transcript variant 2, mRNA",356,851,1071,475,9,288,218,1212,97,492,32,127,511,2779,3119,31,2700,277,510,436,2265,6,376,4
"gi|339276038|ref|NM_001242898.1| Homo sapiens protein phosphatase 6, regulatory subunit 2 (PPP6R2), transcript variant 1, mRNA",264,2423,1158,407,191,236,337,536,3314,6075,106,849,597,117,1301,839,142,161,1045,424,2619,245,2173,1669
"gi|339276043|ref|NM_001242900.1| Homo sapiens protein phosphatase 6, regulatory subunit 2 (PPP6R2), transcript variant 4, mRNA",533,1013,125,1284,44,299,136,27,102,100,528,776,3313,171,793,4406,557,780,1528,434,383,123,297,1956
"gi|339276036|ref|NM_014678.4| Homo sapiens protein phosphatase 6, regulatory subunit 2 (PPP6R2), transcript variant 3, mRNA",1624,1665,250,410,261,2460,298,1566,5170,1372,1682,679,22,10,434,29,917,668,691,634,1681,968,1,802
"gi|239735518|ref|NM_002972.2| Homo sapiens SET binding factor 1 (SBF1), mRNA",495,203,1751,2387,2144,5317,837,2938,375,625,2826,153,2660,667,5423,1668,2811,628,9857,786,655,1953,1232,64
"gi|359718924|ref|NM_024866.5| Homo sapiens adrenomedullin 2 (ADM2), transcript variant 1, mRNA",1472,2452,558,636,749,445,2373,148,1635,434,341,800,1924,1379,251,201,363,2085,388,188,1497,709,1979,600
"gi|359718925|ref|NM_001253845.1| Homo sapiens adrenomedullin 2 (ADM2), transcript variant 2, mRNA",2152,52,881,37,2646,563,1367,119,955,1314,1686,1556,117,1413,1399,726,297,956,95,3747,19,676,1081,115
"gi|50409862|ref|NM_017584.5| Homo sapiens myo-inositol oxygenase (MIOX), mRNA",443,32,12,157,192,85,65,272,2054,2051,61,17,274,197,262,366,203,154,200,67,142,89,600,280
"gi|255918128|ref|NM_033200.2| Homo sapiens lipase maturation factor 2 (LMF2), mRNA",842,507,882,414,200,676,208,404,458,261,881,766,451,418,997,143,926,962,175,533,114,1330,6,64
"gi|297206769|ref|NM_001185011.1| Homo sapiens non-SMC condensin II complex, subunit H2 (NCAPH2), transcript variant 3, mRNA",278,1017,480,1524,116,278,604,438,735,2,343,167,54,36,410,484,78,600,1622,2607,270,256,856,174
"gi|297206768|ref|NM_152299.3| Homo sapiens non-SMC condensin II complex, subunit H2 (NCAPH2), transcript variant 2, mRNA",1216,1098,551,267,207,238,33,406,383,322,156,147,8,357,371,198,591,187,327,819,1919,428,405,336
"gi|148368986|ref|NM_014551.4| Homo sapiens non-SMC condensin II complex, subunit H2 (NCAPH2), transcript variant 1, mRNA",36,754,55,50,357,591,554,328,174,68,230,541,260,689,127,92,97,1108,305,346,58,85,734,220
"gi|281182715|ref|NM_001169109.1| Homo sapiens SCO2 cytochrome c oxidase assembly protein (SCO2), transcript variant 2, mRNA",12,32,4,14,155,28,52,415,11,142,4,88,801,302,209,1,605,113,23,123,525,50,367,1885
"gi|281182721|ref|NM_001169110.1| Homo sapiens SCO2 cytochrome c oxidase assembly protein (SCO2), transcript variant 3, mRNA",13,111,47,571,280,119,507,255,351,334,647,58,10,9,90,177,105,137,163,229,48,163,264,129
"gi|153791312|ref|NM_005138.2| Homo sapiens SCO2 cytochrome c oxidase assembly protein (SCO2), transcript variant 1, mRNA",72,193,133,239,52,185,475,66,99,135,210,20,143,253,397,340,419,461,146,23,60,19,352,107
"gi|281182726|ref|NM_001169111.1| Homo sapiens SCO2 cytochrome c oxidase assembly protein (SCO2), transcript variant 4, mRNA",276,61,19,102,15,121,99,103,14,33,382,8,44,504,25,400,13,330,193,89,143,214,1,175
"gi|384229046|ref|NM_001953.4| Homo sapiens thymidine phosphorylase (TYMP), transcript variant 2, mRNA",376,154,464,429,154,300,144,334,266,672,151,238,158,172,415,1383,44,65,473,490,105,448,504,278
"gi|384229050|ref|NM_001257989.1| Homo sapiens thymidine phosphorylase (TYMP), transcript variant 5, mRNA",76,140,31,994,198,39,227,1054,31,332,178,438,458,97,97,369,2084,772,182,480,210,72,62,55
"gi|384229045|ref|NM_001113755.2| Homo sapiens thymidine phosphorylase (TYMP), transcript variant 1, mRNA",528,1179,961,214,170,2535,256,321,842,94,1661,76,48,171,628,169,805,79,72,371,320,521,316,529
"gi|384229048|ref|NM_001257988.1| Homo sapiens thymidine phosphorylase (TYMP), transcript variant 4, mRNA",1871,1181,502,486,973,89,38,2278,514,198,1,469,217,248,130,6,17,38,455,151,130,92,453,86
"gi|384229047|ref|NM_001113756.2| Homo sapiens thymidine phosphorylase (TYMP), transcript variant 3, mRNA",74,203,414,267,378,12,148,150,263,929,87,151,60,228,55,902,178,219,456,254,173,95,22,1145
"gi|226693322|ref|NM_001014440.3| Homo sapiens outer dense fiber of sperm tails 3B (ODF3B), mRNA",309,696,772,16,179,111,299,72,54,20,400,209,453,133,13,21,200,192,167,61,171,174,48,146
"gi|206597555|ref|NM_138433.3| Homo sapiens kelch domain containing 7B (KLHDC7B), mRNA",601,421,91,505,1679,549,268,292,199,1180,191,1149,27,659,164,230,472,268,717,31,782,424,2570,1501
"gi|178557812|ref|NM_001123225.1| Homo sapiens synaptonemal complex central element protein 3 (SYCE3), mRNA",57,13,90,143,57,9,17,22,1,69,126,30,36,176,10,117,68,22,34,43,41,170,7,95
"gi|311213902|ref|NR_027928.2| Homo sapiens CHKB-CPT1B readthrough (NMD candidate) (CHKB-CPT1B), non-coding RNA",387,155,1123,33,349,378,558,644,3445,1497,764,473,749,247,931,1115,1476,732,1411,614,1569,1727,464,254
"gi|223468669|ref|NM_001145134.1| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 5, mRNA",274,166,3536,159,32,178,794,357,42,330,1148,610,34,192,2474,835,32,351,445,306,35,42,756,1128
"gi|223468673|ref|NM_001145136.1| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 7, mRNA",967,598,1686,459,629,510,1265,71,833,1762,127,167,414,370,1054,87,186,391,328,123,103,702,2221,97
"gi|223468671|ref|NM_001145135.1| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 6, mRNA",846,765,948,778,177,740,62,161,472,410,1750,61,817,251,738,37,77,595,791,569,617,812,290,729
"gi|223468668|ref|NM_152245.2| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 2, mRNA",60,88,304,931,370,362,255,17,720,439,2027,287,789,384,2113,53,392,1040,96,2839,756,1041,1713,960
"gi|311213910|ref|NM_152246.2| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 3, mRNA",567,116,291,315,214,15,45,376,607,506,363,27,764,1659,1110,744,48,128,140,763,116,58,747,1040
"gi|311213909|ref|NM_004377.3| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 1, mRNA",791,1166,557,1134,568,78,86,866,507,896,989,417,502,957,359,169,97,862,485,287,1255,533,18,485
"gi|223468677|ref|NM_001145137.1| Homo sapiens carnitine palmitoyltransferase 1B (muscle) (CPT1B), transcript variant 8, mRNA",855,183,70,2189,267,127,386,503,93,1182,1,302,1014,242,770,49,78,1257,419,1666,605,1144,688,301
"gi|242246959|ref|NM_005198.4| Homo sapiens choline kinase beta (CHKB), mRNA",143,188,159,1589,1144,49,538,7,498,156,265,533,8,11,377,243,1705,219,312,287,174,356,416,88
"gi|178057352|ref|NR_021492.1| Homo sapiens CHKB antisense RNA 1 (head to head) (CHKB-AS1), non-coding RNA",143,241,22,252,169,18,219,403,20,43,286,87,250,206,87,54,36,4,53,251,10,35,117,73
"gi|117446086|ref|NM_012324.3| Homo sapiens mitogen-activated protein kinase 8 interacting protein 2 (MAPK8IP2), transcript variant 1, mRNA",453,272,607,2638,5,451,908,1778,2181,1296,75,22,357,526,696,1222,484,208,576,831,1106,595,2011,561
"gi|117446084|ref|NM_016431.3| Homo sapiens mitogen-activated protein kinase 8 interacting protein 2 (MAPK8IP2), transcript variant 2, mRNA",468,263,457,501,245,1048,489,149,568,689,746,721,39,36,8,827,417,143,53,21,938,371,232,464
"gi|313569796|ref|NM_001085427.2| Homo sapiens arylsulfatase A (ARSA), transcript variant 4, mRNA",4126,2991,1181,185,1451,1186,1207,191,2865,105,5006,33,167,2175,595,828,1379,561,184,594,871,708,5636,148
"gi|313569798|ref|NM_001085428.2| Homo sapiens arylsulfatase A (ARSA), transcript variant 5, mRNA",381,1545,35,1367,216,662,56,738,228,514,383,241,318,96,646,714,827,449,1204,757,330,1441,762,204
"gi|313569794|ref|NM_001085426.2| Homo sapiens arylsulfatase A (ARSA), transcript variant 3, mRNA",562,15,18,102,127,475,816,1033,1395,2511,492,18,245,1547,1670,2554,109,2291,2919,1706,462,332,389,2485
"gi|313569792|ref|NM_001085425.2| Homo sapiens arylsulfatase A (ARSA), transcript variant 2, mRNA",510,1325,1782,1074,823,75,1592,455,866,483,1076,1510,328,6,76,458,112,553,242,204,222,78,647,666
"gi|313569790|ref|NM_000487.5| Homo sapiens arylsulfatase A (ARSA), transcript variant 1, mRNA",5688,939,2004,483,4845,2024,525,1086,4559,2577,685,1732,168,230,98,55,901,230,2,976,240,1894,2072,616
"gi|380748962|ref|NM_033517.1| Homo sapiens SH3 and multiple ankyrin repeat domains 3 (SHANK3), mRNA",1742,1121,340,567,817,563,365,661,1989,1728,918,286,500,2320,1135,165,2245,925,99,314,1044,2744,569,3091
"gi|148613877|ref|NM_001097.2| Homo sapiens acrosin (ACR), mRNA",112,82,120,275,92,1412,426,169,19,320,432,307,437,357,305,938,6,444,319,101,288,198,7,17
"gi|224028286|ref|NR_026981.1| Homo sapiens ribosomal protein L23a pseudogene 82 (RPL23AP82), transcript variant 1, non-coding RNA",74,357,6,334,177,1121,343,570,116,24,194,1639,327,164,323,124,336,1136,43,582,576,264,369,581
"gi|51317347|ref|NM_007081.2| Homo sapiens RAB, member of RAS oncogene family-like 2B (RABL2B), transcript variant 2, mRNA",19,658,50,2,211,621,1,349,144,134,486,157,15,82,315,313,793,758,394,61,134,134,14,142
